icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
ae73f4;VV7E028 ;United States;2025-05-22 22:17:36;2025-05-22 22:17:36;-86.9596;30.6412;411.48;False;47.85;323.75;-1.63;;434.34;;False;0
8005ae;VTHMA   ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;72.8642;19.0873;;True;0.9;5.62;;;;;False;0
7020ac;UBG350  ;Bangladesh;2025-05-22 22:22:03;2025-05-22 22:22:04;85.738;22.8456;10668.0;False;248.77;94.63;-0.33;;11315.7;1724;False;0
a4c463;N406RA  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-97.8617;29.7412;998.22;False;51.17;282.78;-0.98;;982.98;1200;False;0
7020b2;UBG326  ;Bangladesh;2025-05-22 22:21:49;2025-05-22 22:21:49;107.3097;23.4312;11010.9;False;230.39;313.1;0.0;;11734.8;;False;0
ae73ea;VV7E018 ;United States;2025-05-22 22:22:02;2025-05-22 22:22:04;-86.7463;30.9373;754.38;False;51.65;84.86;-1.3;;784.86;;False;0
ac4801;SWA49   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-99.4055;31.988;9448.8;False;256.29;104.65;0.0;;9928.86;5222;False;0
a8572f;N63659  ;United States;2025-05-22 22:22:02;2025-05-22 22:22:04;-73.8864;43.0783;632.46;False;47.29;98.13;-3.25;;556.26;;False;0
a8a748;FFT4312 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-116.4826;33.7346;8061.96;False;260.42;91.7;3.58;;8465.82;2045;False;0
a1bf2d;N211W   ;United States;2025-05-22 22:18:33;2025-05-22 22:18:33;-84.9716;32.585;822.96;False;87.46;89.66;-1.95;;883.92;;False;0
a28f48;N264QS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.318;34.1815;11582.4;False;209.18;232.59;-0.33;;11971.02;1336;False;0
39a90b;OYO9    ;France;2025-05-22 22:20:27;2025-05-22 22:20:27;7.2068;43.6636;45.72;False;0.0;0.0;0.0;;60.96;;False;0
a246ae;N246EA  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-112.3298;33.3626;1280.16;False;37.13;227.25;4.88;;1303.02;1200;False;0
a6f115;N54635  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.7561;35.8389;899.16;False;42.95;353.81;1.63;;914.4;;False;0
a5e44c;UAL474  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.9426;31.9235;10668.0;False;240.25;27.83;0.0;;11148.06;7401;False;0
a379d3;DAL2785 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-75.0092;39.183;11277.6;False;252.19;29.18;-0.33;;11308.08;2703;False;0
8961ea;ETD690  ;United Arab Emirates;2025-05-22 22:22:04;2025-05-22 22:22:04;55.3079;24.0622;5798.82;False;206.46;114.9;8.78;;6141.72;1761;False;0
a006ef;N100YW  ;United States;2025-05-22 22:20:12;2025-05-22 22:20:12;-92.888;46.4794;2606.04;False;96.51;184.59;-0.65;;2659.38;;False;0
a379cd;DAL944  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-102.9172;46.8755;10363.2;False;201.47;278.81;0.33;;10500.36;5760;False;0
ac4818;N8903C  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-120.6246;35.071;411.48;False;52.91;166.5;2.93;;373.38;;False;0
440107;TAY3PO  ;Austria;2025-05-22 22:21:59;2025-05-22 22:21:59;2.4729;49.0184;236.22;False;65.63;84.6;-3.58;;327.66;1000;False;0
e49bfd;;Brazil;2025-05-22 22:20:58;2025-05-22 22:21:57;-45.853;-22.8887;6446.52;False;157.47;284.76;-2.93;;6789.42;;False;0
ac481d;SWA2653 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.1154;39.4323;5356.86;False;202.73;35.71;-13.0;;5608.32;1545;False;0
e49bff;TAM3212 ;Brazil;2025-05-22 22:21:56;2025-05-22 22:22:04;-48.2373;-15.619;2796.54;False;126.22;176.96;-3.58;;2964.18;;False;0
a4c492;SKW3469 ;United States;2025-05-22 22:21:18;2025-05-22 22:21:22;-121.8137;42.3269;10972.8;False;227.72;339.64;0.33;;11163.3;;False;0
a83108;JBU1759 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.5461;33.789;10363.2;False;217.36;189.26;0.0;;10660.38;2222;False;0
aa4ee9;RPA3638 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.2831;41.2315;7620.0;False;233.5;61.01;0.33;;7559.04;1746;False;0
a6adda;N5298N  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.5845;29.5391;1066.8;False;51.88;112.75;-1.3;;1082.04;;False;0
a97733;NKS2352 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.9732;32.2662;10668.0;False;262.5;91.8;0.33;;11216.64;7637;False;0
a499a0;FFT2953 ;United States;2025-05-22 22:21:59;2025-05-22 22:22:04;-77.4573;38.9404;;True;0.0;180.0;;;;;False;0
8004d5;AIC346  ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;101.1939;2.0562;10073.64;False;232.89;124.74;0.0;;10713.72;;False;0
a869bc;JBU1579 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-76.9508;36.6431;10972.8;False;207.53;193.04;0.33;;11071.86;0572;False;0
a090f4;N1356F  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.7018;28.5426;754.38;False;47.22;23.77;0.33;;754.38;1200;False;0
ab5c12;AAL167  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-173.5174;59.206;10965.18;False;253.99;246.86;0.0;;10774.68;;False;0
c81a05;ZKZAK   ;New Zealand;2025-05-22 22:18:40;2025-05-22 22:18:40;171.2502;-43.7878;1920.24;False;49.52;240.77;0.0;;2026.92;;False;0
a8b9b3;UAL929  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.8057;42.4883;4853.94;False;150.76;358.83;8.45;;4808.22;6252;False;0
c81a02;ZKLJC   ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;171.478;-43.7838;2468.88;False;50.43;251.57;0.33;;2598.42;;False;0
4bb1e6;THY4PZ  ;Turkey;2025-05-22 22:22:04;2025-05-22 22:22:04;11.3389;48.9815;11887.2;False;248.99;119.32;0.0;;11910.06;3156;False;0
a6af20;N53LT   ;United States;2025-05-22 22:21:37;2025-05-22 22:21:47;-118.4926;34.2063;;True;0.0;199.69;;;;6327;False;0
8004dd;AIC173  ;India;2025-05-22 22:21:39;2025-05-22 22:21:39;80.5871;26.9026;9448.8;False;279.33;117.41;0.0;;9913.62;;False;0
ab5c26;AAL1421 ;United States;2025-05-22 22:21:50;2025-05-22 22:21:59;-71.0205;42.3555;;True;0.0;216.56;;;;6537;False;0
a486d8;;United States;2025-05-22 22:21:57;2025-05-22 22:22:01;-99.7567;39.9851;10668.0;False;264.76;104.17;0.0;;10965.18;;False;0
89621a;UAE13U  ;United Arab Emirates;2025-05-22 22:22:04;2025-05-22 22:22:04;26.4736;44.0667;10668.0;False;259.27;128.39;0.0;;10881.36;7643;False;0
393205;FGMQF   ;France;2025-05-22 22:22:04;2025-05-22 22:22:04;4.6352;45.4824;1333.5;False;72.17;277.78;0.0;;1424.94;7000;False;0
adc9aa;N988JF  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.7711;43.056;1341.12;False;60.97;243.43;0.0;;1310.64;;False;0
a28f7d;GOJUMP3 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.2773;33.229;3505.2;False;61.27;267.59;4.55;;3627.12;;False;0
adc9b6;JBU187  ;United States;2025-05-22 22:21:45;2025-05-22 22:21:56;-71.0144;42.3532;;True;0.0;123.75;;;;;False;0
ad79e8;ASA505  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.6824;43.0179;10363.2;False;229.74;263.83;0.0;;10302.24;3431;False;0
a52c4b;N432TX  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-99.2662;31.1279;9753.6;False;187.9;288.68;-0.33;;10271.76;6702;False;0
4bb1c5;THY62Y  ;Turkey;2025-05-22 22:22:04;2025-05-22 22:22:04;88.1567;24.631;8983.98;False;244.26;114.51;-5.53;;9494.52;3651;False;0
a233e0;N241BS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.0055;33.046;1661.16;False;81.88;22.54;-0.33;;1722.12;1200;False;0
7c0c45;CPJ     ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;135.9834;-34.7065;419.1;False;72.7;153.07;0.33;;426.72;;False;0
a15c80;AAL1257 ;United States;2025-05-22 22:21:58;2025-05-22 22:21:58;-122.5995;45.5897;;True;0.0;36.56;;;;;False;0
ac33a3;SWA1532 ;United States;2025-05-22 22:21:50;2025-05-22 22:21:55;-106.6148;35.0478;;True;0.0;180.0;;;;;False;0
a233cc;AER53   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-151.6354;60.8183;4937.76;False;135.76;62.46;-5.2;;4846.32;;False;0
a090e6;N13552  ;United States;2025-05-22 22:18:37;2025-05-22 22:18:37;-92.3792;42.5354;571.5;False;39.6;245.43;-2.93;;601.98;;False;0
abbf49;SCX8711 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-110.9608;38.0631;11887.2;False;259.46;68.11;-0.33;;12321.54;7203;False;0
a28f80;SKW3828 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-111.5066;41.977;8046.72;False;211.86;9.65;6.5;;8290.56;4302;False;0
c04738;CJT2385 ;Canada;2025-05-22 22:22:03;2025-05-22 22:22:04;-82.157;45.1566;10363.2;False;234.4;322.4;0.0;;10309.86;0563;False;0
a499e3;N396JH  ;United States;2025-05-22 22:22:01;2025-05-22 22:22:01;-92.4121;42.4809;632.46;False;70.03;357.47;-3.9;;678.18;2154;False;0
a486b3;EDV5470 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.5223;33.6703;1691.64;False;118.79;294.57;6.18;;1737.36;5244;False;0
343041;SWT102  ;Spain;2025-05-22 22:17:07;2025-05-22 22:17:07;-3.557;40.4594;;True;4.12;146.25;;;;;False;0
ad79eb;AAL2544 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.8028;30.4083;9144.0;False;208.95;278.21;0.0;;9570.72;3360;False;0
a53f20;SWA40   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.5067;31.2943;9113.52;False;218.64;348.19;-5.53;;9570.72;7342;False;0
a3ff37;N357EE  ;United States;2025-05-22 22:21:51;2025-05-22 22:22:03;-83.9871;35.8111;;True;0.0;225.0;;;;;False;0
ab00a9;FDY408  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.066;34.5955;2415.54;False;68.14;221.63;0.0;;2506.98;;False;0
a3b6b6;N3386E  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.2837;33.8249;1203.96;False;43.68;133.09;4.23;;1211.58;;False;0
abac24;N851MB  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.0171;39.8345;1828.8;False;59.64;235.9;-0.33;;1828.8;;False;0
ac33c4;SWA806  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.7164;30.6361;9753.6;False;205.43;267.7;0.0;;10187.94;2136;False;0
896215;UAE194  ;United Arab Emirates;2025-05-22 22:15:49;2025-05-22 22:16:56;5.4704;37.7201;10668.0;False;271.53;109.02;0.0;;10995.66;1165;False;0
ab5c69;DAL1816 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.0113;32.1796;10096.5;False;263.52;73.44;-4.88;;10485.12;2641;False;0
89620e;UAE98V  ;United Arab Emirates;2025-05-22 22:22:04;2025-05-22 22:22:04;28.2455;43.2314;10668.0;False;261.83;129.98;-0.33;;10888.98;7637;False;0
ac20a1;SWA354  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.2164;42.7229;10363.2;False;222.05;261.61;-0.33;;10416.54;1476;False;0
7380c0;ELY004  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:04;13.1851;39.7862;11879.58;False;282.86;103.78;0.33;;12131.04;1202;False;0
345685;IBS1553 ;Spain;2025-05-22 22:16:57;2025-05-22 22:16:57;-11.8658;35.4091;10660.38;False;252.62;216.05;-0.33;;11186.16;2607;False;0
7380c6;ELY027  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:05;31.0235;33.8916;10271.76;False;250.41;303.69;2.28;;10645.14;5622;False;0
abac50;DAL55   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-83.6223;33.1786;3863.34;False;157.31;274.13;-8.13;;4015.74;2363;False;0
7380c3;ELY001  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:04;34.097;32.1462;3657.6;False;206.39;284.73;6.5;;3848.1;4146;False;0
7380c9;ELY318  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:04;7.4936;49.2712;11887.2;False;262.95;121.89;0.0;;11917.68;2254;False;0
aa19a6;N75WB   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.8641;35.959;2712.72;False;96.11;68.65;0.0;;2811.78;;False;0
7380c8;ELY002  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.6367;40.6314;1211.58;False;132.31;117.56;5.53;;1127.76;7117;False;0
a9b43f;AAL1845 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-79.2903;36.2251;8846.82;False;264.27;54.27;-0.65;;8915.4;4663;False;0
c81a5a;ANZ036L ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;174.6246;-38.4148;3566.16;False;124.79;17.76;4.88;;3756.66;;False;0
c81a5b;ANZ831L ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;172.597;-43.4325;236.22;False;63.89;220.1;-2.6;;396.24;;False;0
a220cb;SWA1899 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-76.4374;41.7433;7620.0;False;221.22;28.47;0.0;;7574.28;5712;False;0
abbf72;WUP856  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-90.0764;38.8186;1790.7;False;124.8;223.83;-2.28;;1798.32;3605;False;0
e08594;JES3168 ;Argentina;2025-05-22 22:22:04;2025-05-22 22:22:04;-58.6518;-34.5065;899.16;False;99.87;92.07;-3.9;;1013.46;1611;False;0
abac48;AAL2324 ;United States;2025-05-22 22:22:05;2025-05-22 22:22:05;-77.2738;36.5128;11277.6;False;246.72;15.11;0.0;;11399.52;1110;False;0
a65f2f;N51B    ;United States;2025-05-22 22:22:02;2025-05-22 22:22:02;-81.5323;28.1335;914.4;False;133.09;347.95;-4.88;;952.5;;False;0
ab5c85;ERU831  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.0848;29.1985;312.42;False;48.89;278.47;2.6;;320.04;;False;0
ae1f3a;EPIC43  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-75.9063;40.6361;1257.3;False;54.37;249.51;0.33;;1173.48;4213;False;0
a353e5;N313VV  ;United States;2025-05-22 22:22:01;2025-05-22 22:22:02;-94.1535;41.8014;441.96;False;44.88;61.97;-1.95;;472.44;;False;0
7380cb;ELY006  ;Israel;2025-05-22 22:19:08;2025-05-22 22:19:12;-113.6986;37.616;10050.78;False;276.6;40.47;-0.65;;10462.26;1340;False;0
7380ca;ELY003  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:04;28.7718;35.6948;10355.58;False;245.8;319.07;0.33;;10690.86;;False;0
8004fb;BDA102  ;India;2025-05-22 22:22:00;2025-05-22 22:22:00;72.8671;19.0904;;True;9.26;5.62;;;;;False;0
a340ad;N3089R  ;United States;2025-05-22 22:17:15;2025-05-22 22:17:17;-96.8065;44.3039;;True;0.06;163.12;;;;1200;False;0
ac33e2;SWA3432 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-76.4953;36.897;11582.4;False;209.46;218.42;0.33;;11696.7;3475;False;0
c81a90;ANZ264L ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;176.0937;-37.9954;3002.28;False;132.01;13.98;-7.48;;3192.78;;False;0
c81a91;ANZ164L ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;177.743;-38.5006;1965.96;False;107.15;311.5;5.53;;2125.98;;False;0
ad9ac8;HER976  ;United States;2025-05-22 22:18:37;2025-05-22 22:18:37;-74.0722;40.8454;60.96;False;66.69;48.44;-3.25;;30.48;3444;False;0
ad9ac9;JBU524  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-79.9234;41.9514;10668.0;False;242.87;96.57;0.0;;10622.28;4112;False;0
ab0155;N808TY  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-112.1881;40.7693;2011.68;False;76.7;88.08;0.0;;2034.54;;False;0
a4b0f8;N401GK  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.7304;30.8196;1501.14;False;65.04;351.36;0.0;;1554.48;1200;False;0
ac212d;SWA3067 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.2311;41.2228;3383.28;False;171.52;232.92;15.61;;3444.24;;False;0
ab0158;UAL1969 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.6621;43.1264;;True;0.0;272.81;;;;;False;0
abbdfa;DAL756  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.0193;41.1683;10363.2;False;209.65;256.95;0.0;;10675.62;2445;False;0
a9fc34;RPA3596 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:01;-74.1708;40.7011;;True;8.23;275.62;;;;3175;False;0
ad677f;CBC963  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-111.6735;35.0946;7620.0;False;113.18;179.74;0.0;;8001.0;;False;0
adfdd1;PAT888  ;United States;2025-05-22 22:22:02;2025-05-22 22:22:03;-74.8475;39.5458;952.5;False;115.73;49.87;0.0;;861.06;2111;False;0
adfdd0;WING51  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.2529;30.6909;6400.8;False;120.28;79.65;0.0;;6690.36;7430;False;0
ad5460;SWA2003 ;United States;2025-05-22 22:22:02;2025-05-22 22:22:02;-105.1611;35.7898;11582.4;False;203.5;261.28;-0.33;;12062.46;;False;0
acddf8;EDV5289 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.9199;40.3953;640.08;False;113.28;6.0;0.33;;563.88;5713;False;0
a03baa;XAA9041 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:03;-89.3914;32.6221;13106.4;False;234.07;241.8;0.33;;13533.12;2333;False;0
a12861;DAL679  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-99.8469;41.1558;10363.2;False;205.6;263.39;0.0;;10599.42;3613;False;0
c07b3f;QUE40   ;Canada;2025-05-22 22:17:33;2025-05-22 22:17:33;-71.4165;46.7754;121.92;False;59.3;45.35;-3.58;;144.78;4244;False;0
73956b;HEZ156  ;Israel;2025-05-22 22:22:04;2025-05-22 22:22:04;30.1463;34.6837;11887.2;False;238.14;121.66;-0.98;;12199.62;1211;False;0
ab5afe;SWA3530 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.91;32.9031;495.3;False;88.4;135.24;-5.2;;510.54;2365;False;0
aaf47e;N805AP  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.8555;33.4013;1676.4;False;72.81;137.29;0.0;;1699.26;;False;0
ac3477;DAL554  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.9188;36.0002;8839.2;False;282.52;137.36;0.0;;9029.7;1776;False;0
aa90d2;N780DA  ;United States;2025-05-22 22:21:59;2025-05-22 22:22:01;-84.7596;33.2799;579.12;False;57.07;117.95;-4.88;;556.26;;False;0
aaf47b;N805AL  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-99.9427;38.6205;12192.0;False;196.06;259.72;3.9;;12504.42;5755;False;0
87cd1b;COSMO15 ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;139.4057;35.9412;3291.84;False;123.33;297.31;25.36;;3398.52;2135;False;0
acdde3;SWA4526 ;United States;2025-05-22 22:19:17;2025-05-22 22:20:36;-95.4414;29.5137;952.5;False;98.23;44.15;-5.2;;975.36;1645;False;0
345644;VLG64RZ ;Spain;2025-05-22 22:22:04;2025-05-22 22:22:04;4.1709;39.9996;3048.0;False;136.54;306.27;18.53;;3147.06;;False;0
adeaac;WUP996  ;United States;2025-05-22 22:21:54;2025-05-22 22:21:54;-77.4646;38.946;;True;0.0;14.06;;;;;False;0
344305;IBE0212 ;Spain;2025-05-22 22:22:04;2025-05-22 22:22:04;-72.776;40.6197;4724.4;False;200.1;71.57;7.48;;4663.44;2330;False;0
abaadd;SWA3276 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.8158;32.8119;624.84;False;105.18;133.22;6.18;;632.46;;False;0
ad5480;AAL1012 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.4061;36.1373;9151.62;False;194.99;269.24;0.0;;9403.08;6516;True;0
8a04a5;CTV347  ;Indonesia;2025-05-22 22:22:04;2025-05-22 22:22:04;109.4886;-6.6563;10972.8;False;233.58;304.32;0.33;;11742.42;;False;0
a3a503;DAL2078 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-98.671;44.3004;10043.16;False;248.28;82.98;0.0;;10187.94;;False;0
ac2173;SWA3272 ;United States;2025-05-22 22:21:52;2025-05-22 22:21:52;-112.0235;33.4322;;True;7.72;90.0;;;;7473;False;0
ad413b;N953QS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-83.373;28.5467;12496.8;False;214.72;184.67;0.0;;13068.3;1602;False;0
a736f2;N564N   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.6294;39.8307;3390.9;False;96.8;60.03;0.0;;3307.08;;False;0
a28ef3;NIT264  ;United States;2025-05-22 22:22:00;2025-05-22 22:22:04;-83.0672;32.4047;601.98;False;55.98;197.1;-1.3;;586.74;;False;0
4bb325;THY3260 ;Turkey;2025-05-22 22:20:26;2025-05-22 22:21:55;27.9423;45.3816;9791.7;False;225.11;346.79;-4.88;;9966.96;6330;False;0
c032a2;WEN3253 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-109.9538;51.2301;7315.2;False;137.31;281.02;0.0;;7368.54;;False;0
abaafe;SWA1767 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-75.4666;40.7296;4008.12;False;195.38;108.1;0.0;;3939.54;3320;False;0
ab39b8;N822QS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.3815;37.4795;4328.16;False;214.52;128.57;16.26;;4450.08;3264;False;0
a8dc10;DAL3132 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.3308;30.7641;8161.02;False;214.89;213.08;-11.38;;8526.78;2532;False;0
471e16;TVP7111 ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;24.9402;39.591;10972.8;False;219.96;334.21;0.0;;11285.22;7013;False;0
a0f566;AAL420  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-103.9845;33.1521;10073.64;False;253.0;109.36;0.0;;10576.56;4417;False;0
accaf4;SKW4763 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-106.0661;42.5856;9753.6;False;201.36;334.74;0.0;;10020.3;3216;False;0
c07b09;ACA1029 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.3928;37.2546;10972.8;False;214.48;237.34;0.0;;11155.68;0553;False;0
a8a6d0;AAL2909 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.1552;30.8236;4015.74;False;191.67;14.93;8.45;;4198.62;;False;0
781c44;LHA4354 ;China;2025-05-22 22:20:10;2025-05-22 22:20:10;107.3599;22.1479;6004.56;False;197.45;59.29;-7.48;;6728.46;;False;0
a1bee0;SKW5422 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-83.9131;42.8128;9860.28;False;206.48;278.45;-3.9;;9852.66;1324;False;0
c058dd;ACA987  ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-79.1781;43.0713;5935.98;False;197.55;270.3;-8.45;;5890.26;1626;False;0
a89f80;EDV5374 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.7749;32.6992;3040.38;False;188.3;68.69;0.65;;3154.68;;False;0
a5e3e4;EDV4999 ;United States;2025-05-22 22:17:55;2025-05-22 22:18:03;-73.8633;40.7701;;True;1.54;289.69;;;;;False;0
a88c48;N65VM   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.328;29.4921;12192.0;False;245.18;135.0;0.33;;12694.92;7736;False;0
a16ee0;UAL1707 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-74.1088;40.8088;1135.38;False;132.98;303.32;10.4;;1036.32;1062;False;0
a03bcd;RPA4380 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.395;40.9277;7162.8;False;205.21;199.93;6.5;;7216.14;1360;False;0
a5e3f8;EJA479  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-80.6542;41.0756;12192.0;False;215.79;278.36;0.0;;12237.72;6060;False;0
ada46d;N9785J  ;United States;2025-05-22 22:21:53;2025-05-22 22:22:02;-97.5566;33.3186;1219.2;False;46.2;172.32;2.28;;1249.68;;False;0
a4b0cc;ERU401  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.0217;29.1174;289.56;False;41.21;335.67;-1.3;;304.8;0146;False;0
4bb322;THY3251 ;Turkey;2025-05-22 22:22:04;2025-05-22 22:22:05;28.7619;42.0991;11277.6;False;237.26;171.4;0.0;;11498.58;4512;False;0
a4c3fe;N406M   ;United States;2025-05-22 22:22:00;2025-05-22 22:22:00;-152.8072;61.8799;2987.04;False;92.14;113.7;-1.63;;2948.94;;False;0
a4c3ff;N406MA  ;United States;2025-05-22 22:21:21;2025-05-22 22:21:22;-80.1564;26.3351;297.18;False;48.15;53.25;-0.65;;289.56;;False;0
0d0022;;Mexico;2025-05-22 22:22:00;2025-05-22 22:22:04;-112.7172;30.3795;11582.4;False;224.48;310.26;0.0;;12146.28;;False;0
a64c88;JIA5094 ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-75.5444;39.8233;990.6;False;91.27;107.72;-7.15;;906.78;7322;False;0
781bf6;CSN674  ;China;2025-05-22 22:22:04;2025-05-22 22:22:04;22.3983;57.7863;11277.6;False;274.54;66.12;0.0;;11079.48;2203;False;0
a5867f;UPS5980 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-120.7687;46.7322;9707.88;False;216.22;302.37;-15.61;;9761.22;6040;False;0
ad474c;DAL1186 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.7974;36.2361;8625.84;False;261.05;92.37;5.2;;8923.02;;False;0
a0c081;N148B   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.5458;37.6867;13106.4;False;255.66;222.23;-0.33;;13258.8;2617;False;0
ab078a;N81FK   ;United States;2025-05-22 22:16:51;2025-05-22 22:20:41;-81.1138;31.6094;914.4;False;77.34;213.06;-0.33;;922.02;;False;0
